default_setting_begin	type=mother_tree	hp_regen_bonus=2	mp_regen_bonus=1	default_setting_end
default_setting_begin	type=damage	damage_on_hp=200	damage_on_mp=0	default_setting_end
default_setting_begin	type=poison	skill_name=[s_area_a_speed_down]	default_setting_end
default_setting_begin	type=swamp	move_bonus=-50	default_setting_end


//Below	water	volume	(must	be	above	the	head	of	a	family)
//16_21
area_begin	name=[16_21_water1]	map_no={16;21}	type=water	water_range={Min:(-131071.984375	98303.992188	-4780.006836)	Max:(-98303.984375	131071.992188	-3780.006836)}	area_end
area_begin	name=[ssq_main_pvp_1721_14]	map_no={17;21}	type=ssq_zone	exp_penalty_per=25	item_drop=off	range={{-74840;110962;-4948;-4748};{-74737;110962;-4948;-4748};{-74741;111793;-4948;-4748};{-74840;111796;-4948;-4748}}	area_end
area_begin	name=[ssq_main_pvp_1721_15]	map_no={17;21}	type=ssq_zone	exp_penalty_per=25	item_drop=off	range={{-74737;110969;-4936;-4736};{-72838;110964;-4936;-4736};{-72830;112974;-4936;-4736};{-74740;112965;-4936;-4736}}	area_end
area_begin	name=[ssq_main_pvp_1721_16]	map_no={17;21}	type=ssq_zone	exp_penalty_per=25	item_drop=off	range={{-76922;110997;-4912;-4712};{-76177;110995;-4912;-4712};{-76175;111133;-4912;-4712};{-76917;111133;-4912;-4712}}	area_end

//Clearance	SSQ	zone	of	dimension
area_begin	name=[space_of_dimension_ssq1]	map_no={16;12}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{-120682;-182923;-6964;-6064};{-115515;-182923;-6964;-6064};{-115515;-180121;-6964;-6064};{-120682;-180121;-6964;-6064}}	area_end
area_begin	name=[space_of_dimension_ssq2]	map_no={16;12}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{-120677;-180093;-6964;-6064};{-115510;-180093;-6964;-6064};{-115510;-177291;-6964;-6064};{-120677;-177291;-6964;-6064}}	area_end
area_begin	name=[space_of_dimension_ssq3]	map_no={16;12}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{-114045;-182907;-6964;-6064};{-108878;-182907;-6964;-6064};{-108878;-180105;-6964;-6064};{-114045;-180105;-6964;-6064}}	area_end
area_begin	name=[space_of_dimension_ssq4]	map_no={16;12}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{-114040;-180077;-6964;-6064};{-108873;-180077;-6964;-6064};{-108873;-177275;-6964;-6064};{-114040;-177275;-6964;-6064}}	area_end
area_begin	name=[space_of_dimension_ssq5]	map_no={16;12}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{-116267;-177955;-6964;-6064};{-113344;-177955;-6964;-6064};{-113344;-172772;-6964;-6064};{-116267;-172773;-6964;-6064}}	area_end
area_begin	name=[space_of_dimension_ssq6]	map_no={16;12}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{-116217;-187430;-6964;-6064};{-113293;-187430;-6964;-6064};{-113293;-182247;-6964;-6064};{-116217;-182247;-6964;-6064}}	area_end

//Mysterious	SSQ	zone	of	empire
area_begin	name=[royal_rush_ssq1]	map_no={25;15}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{181198;-86516;-7263;-7063};{192394;-86521;-7263;-7063};{192391;-84626;-7263;-7063};{181193;-84622;-7263;-7063}}	area_end
area_begin	name=[royal_rush_ssq2]	map_no={25;15}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{179511;-89903;-7263;-7063};{190707;-89908;-7263;-7063};{190704;-88013;-7263;-7063};{179506;-88009;-7263;-7063}}	area_end
area_begin	name=[royal_rush_ssq3]	map_no={25;15}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{174498;-82751;-7263;-7063};{176622;-82751;-7263;-7063};{176616;-71304;-7263;-7063};{174489;-71303;-7263;-7063}}	area_end
area_begin	name=[royal_rush_ssq4]	map_no={25;15}	type=ssq_zone	exp_penalty_per=100	item_drop=off	default_status=on	range={{172183;-86660;-7263;-7063};{174307;-86661;-7263;-7063};{174301;-75214;-7263;-7063};{172174;-75213;-7263;-7063}}	area_end

//Maine	event	peace	zone
area_begin	name=[ssq_peace_1720_01]	map_no={17;20}	type=peace_zone	blocked_actions={priv_store;priv_rstore}	range={{-78118;86296;-5208;-5008};{-75860;86294;-5208;-5008};{-75853;87965;-5208;-5008};{-78156;87967;-5208;-5008}}	area_end
area_begin	name=[ssq_peace_1720_02]	map_no={17;20}	type=peace_zone	blocked_actions={priv_store;priv_rstore}	range={{-81169;85693;-5200;-5000};{-78118;85690;-5200;-5000};{-78134;87364;-5200;-5000};{-81187;87364;-5200;-5000}}	area_end
area_begin	name=[ssq_peace_1720_03]	map_no={17;20}	type=peace_zone	blocked_actions={priv_store;priv_rstore}	range={{-81549;86361;-5200;-5000};{-80995;86367;-5200;-5000};{-80995;86688;-5200;-5000};{-81549;86688;-5200;-5000}}	area_end

area_begin	name=[ssq_peace_1721_01]	map_no={17;21}	type=peace_zone	blocked_actions={priv_store;priv_rstore}	range={{-77077;111140;-4952;-4752};{-74838;111140;-4952;-4752};{-74842;112806;-4952;-4752};{-77104;112779;-4952;-4752}}	area_end
area_begin	name=[ssq_peace_1721_02]	map_no={17;21}	type=peace_zone	blocked_actions={priv_store;priv_rstore}	range={{-80075;110530;-4956;-4756};{-77066;110552;-4956;-4756};{-77092;112188;-4956;-4756};{-80089;112184;-4956;-4756}}	area_end
area_begin	name=[ssq_peace_1721_03]	map_no={17;21}	type=peace_zone	blocked_actions={priv_store;priv_rstore}	range={{-80536;111192;-4944;-4744};{-79984;111196;-4944;-4744};{-79984;111517;-4944;-4744};{-80532;111517;-4944;-4744}}	area_end

//Clearance	peace	zone	of	dimension
area_begin	name=[space_of_dimension_peace1]	map_no={16;12}	type=peace_zone	default_status=on	range={{-115441;-182134;-6964;-6064};{-114106;-182134;-6964;-6064};{-114106;-178021;-6964;-6064};{-115476;-178021;-6964;-6064}}	area_end


//schuttgard	peacezone	(22_13)
area_begin	name=[schutt_peace1]	map_no={22;13}	type=peace_zone	range={{88174;-138714;-3200;2072};{86151;-138902;-3200;2072};{84170;-140054;-3200;2072};{83224;-141764;-3200;2072};{82990;-143482;-3200;2072};{84362;-145864;-3200;2072};{90318;-146253;-3200;2072};{91615;-143116;-3200;2072};{91181;-140637;-3200;2072};{89982;-139540;-3200;2072}}	area_end

//schuttgard	caste	slow	
area_begin	name=[schutt_slow_1]	map_no={22;13}	type=swamp	move_bonus=-80	default_status=off		event_id=2416001	range={{79330;-151832;-30;200};{79684;-151667;-30;200};{79618;-151520;-30;200};{79260;-151693;-30;200}}	area_end
area_begin	name=[schutt_slow_2]	map_no={22;13}	type=swamp	move_bonus=-80	default_status=off		event_id=2416002	range={{75852;-151692;-30;200};{75488;-151522;-30;200};{75429;-151669;-30;200};{75798;-151839;-30;200}}	area_end

//schuttgard	caste	damage
area_begin	name=[schutt_damage_1]	map_no={22;13}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{79330;-151832;-30;200};{79684;-151667;-30;200};{79618;-151520;-30;200};{79260;-151693;-30;200}}	area_end
area_begin	name=[schutt_damage_2]	map_no={22;13}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{75852;-151692;-30;200};{75488;-151522;-30;200};{75429;-151669;-30;200};{75798;-151839;-30;200}}	area_end

//rune	caste	slow	
area_begin	name=[rune_slow_1]	map_no={20;16}	type=swamp	move_bonus=-80	default_status=off		event_id=2416001	range={{13931;-50855;500;800};{14228;-50634;500;800};{14043;-50834;500;800};{13795;-50658;500;800}}	area_end
area_begin	name=[rune_slow_2]	map_no={20;16}	type=swamp	move_bonus=-80	default_status=off		event_id=2416002	range={{13921;-47436;-30;200};{13803;-47647;-30;200};{14070;-47842;-30;200};{14205;-47684;-30;200}}	area_end

//rune	caste	damage
area_begin	name=[rune_damage_1]	map_no={20;16}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{13931;-50855;500;800};{14228;-50634;500;800};{14043;-50834;500;800};{13795;-50658;500;800}}	area_end
area_begin	name=[rune_damage_2]	map_no={20;16}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{13921;-47436;-30;200};{13803;-47647;-30;200};{14070;-47842;-30;200};{14205;-47684;-30;200}}	area_end


//l2Fortress_damage
area_begin	name=[shanty_damage_1]	map_no={18;20}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{-57358;87055;-2836;-2516};{-49358;87055;-2836;-2516};{-49358;95055;-2836;-2516};{-57358;95055;-2836;-2516}}	area_end
area_begin	name=[southern_damage_1]	map_no={18;22}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{-55684;153466;-2068;-1748};{-49684;153466;-2068;-1748};{-49684;159466;-2068;-1748};{-55684;159466;-2068;-1748}}	area_end
area_begin	name=[dragonspine_damage_1]	map_no={19;24}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{-26729;215838;-3252;-2932};{-18729;215838;-3252;-2932};{-18729;223838;-3252;-2932};{-26729;223838;-3252;-2932}}	area_end
area_begin	name=[cloun_montain_damage_1]	map_no={20;20}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{7567;90811;-3444;-3124};{15567;90811;-3444;-3124};{15567;98811;-3444;-3124};{7567;98811;-3444;-3124}}	area_end
area_begin	name=[floran_damage_1]	map_no={20;22}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{2616;146748;-2908;-2588};{8616;146748;-2908;-2588};{8616;152748;-2908;-2588};{2616;152748;-2908;-2588}}	area_end
area_begin	name=[hive_damage_1]	map_no={20;23}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{13571;185055;-2940;-2620};{19571;185055;-2940;-2620};{19571;191055;-2940;-2620};{13571;191055;-2940;-2620}}	area_end
area_begin	name=[tanor_damage_1]	map_no={21;22}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{57279;136343;-1772;-1452};{63279;136343;-1772;-1452};{63279;142343;-1772;-1452};{57279;142343;-1772;-1452}}	area_end
area_begin	name=[monastic_damage_1]	map_no={22;15}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{69123;-97866;-1444;-1124};{75123;-97866;-1444;-1124};{75123;-91866;-1444;-1124};{69123;-91866;-1444;-1124}}	area_end
area_begin	name=[marshland_damage_1]	map_no={22;16}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{66792;-64494;-2804;-2484};{72792;-64494;-2804;-2484};{72792;-58494;-2804;-2484};{66792;-58494;-2804;-2484}}	area_end
area_begin	name=[ivory_damage_1]	map_no={22;18}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{69944;1184;-3060;-2740};{75944;1184;-3060;-2740};{75944;7184;-3060;-2740};{69944;7184;-3060;-2740}}	area_end
area_begin	name=[landdragon_damage_1]	map_no={22;20}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{76167;87984;-2900;-2580};{82167;87984;-2900;-2580};{82167;93984;-2900;-2580};{76167;93984;-2900;-2580}}	area_end
area_begin	name=[aaru_damage_1]	map_no={22;23}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{70198;182949;-2596;-2276};{76198;182949;-2596;-2276};{76198;188949;-2596;-2276};{70198;188949;-2596;-2276}}	area_end
area_begin	name=[archaic_damage_1]	map_no={23;13}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{106524;-144236;-2972;-2652};{112524;-144236;-2972;-2652};{112524;-138236;-2972;-2652};{106524;-138236;-2972;-2652}}	area_end
area_begin	name=[demon_damage_1]	map_no={23;16}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{97840;-58330;-660;-340};{103840;-58330;-660;-340};{103840;-52330;-660;-340};{97840;-52330;-660;-340}}	area_end
area_begin	name=[western_damage_1]	map_no={23;17}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{108354;-18251;-1012;-692};{114354;-18251;-1012;-692};{114354;-12251;-1012;-692};{108354;-12251;-1012;-692}}	area_end
area_begin	name=[hunters_damage_1]	map_no={23;20}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{122253;92017;-2156;-1836};{128253;92017;-2156;-1836};{128253;98017;-2156;-1836};{122253;98017;-2156;-1836}}	area_end
area_begin	name=[valley_damage_1]	map_no={23;21}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{123082;120236;-2604;-2284};{129082;120236;-2604;-2284};{129082;126236;-2604;-2284};{123082;126236;-2604;-2284}}	area_end
area_begin	name=[whitesands_damage_1]	map_no={23;24}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{115330;201882;-3348;-3028};{121330;201882;-3348;-3028};{121330;207882;-3348;-3028};{115330;207882;-3348;-3028}}	area_end
area_begin	name=[borderland_damage_1]	map_no={24;15}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{156247;-73362;-2884;-2564};{162247;-73362;-2884;-2564};{162247;-67362;-2884;-2564};{156247;-67362;-2884;-2564}}	area_end
area_begin	name=[narsell_damage_1]	map_no={24;19}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{152005;52247;-3276;-2956};{158005;52247;-3276;-2956};{158005;58247;-3276;-2956};{152005;58247;-3276;-2956}}	area_end
area_begin	name=[basin_damage_1]	map_no={25;19}	type=damage	damage_on_hp=200	damage_on_mp=0	default_status=off	message_no=686	range={{186931;36632;-3422;-3102};{192931;36632;-3422;-3102};{192931;42632;-3422;-3102};{186931;42632;-3422;-3102}}	area_end
//l2Fortress_slow
area_begin	name=[shanty_slow_1]	map_no={18;20}	type=swamp	move_bonus=-80	default_status=off		event_id=1820000	range={{-57358;87055;-2836;-2516};{-49358;87055;-2836;-2516};{-49358;95055;-2836;-2516};{-57358;95055;-2836;-2516}}	area_end
area_begin	name=[southern_slow_1]	map_no={18;22}	type=swamp	move_bonus=-80	default_status=off		event_id=1822000	range={{-55684;153466;-2068;-1748};{-49684;153466;-2068;-1748};{-49684;159466;-2068;-1748};{-55684;159466;-2068;-1748}}	area_end
area_begin	name=[dragonspine_slow_1]	map_no={19;24}	type=swamp	move_bonus=-80	default_status=off		event_id=1924000	range={{-26729;215838;-3252;-2932};{-18729;215838;-3252;-2932};{-18729;223838;-3252;-2932};{-26729;223838;-3252;-2932}}	area_end
area_begin	name=[cloun_montain_slow_1]	map_no={20;20}	type=swamp	move_bonus=-80	default_status=off		event_id=2020000	range={{7567;90811;-3444;-3124};{15567;90811;-3444;-3124};{15567;98811;-3444;-3124};{7567;98811;-3444;-3124}}	area_end
area_begin	name=[floran_slow_1]	map_no={20;22}	type=swamp	move_bonus=-80	default_status=off		event_id=2022002	range={{2616;146748;-2908;-2588};{8616;146748;-2908;-2588};{8616;152748;-2908;-2588};{2616;152748;-2908;-2588}}	area_end
area_begin	name=[hive_slow_1]	map_no={20;23}	type=swamp	move_bonus=-80	default_status=off		event_id=2023000	range={{13571;185055;-2940;-2620};{19571;185055;-2940;-2620};{19571;191055;-2940;-2620};{13571;191055;-2940;-2620}}	area_end
area_begin	name=[tanor_slow_1]	map_no={21;22}	type=swamp	move_bonus=-80	default_status=off		event_id=2122000	range={{57279;136343;-1772;-1452};{63279;136343;-1772;-1452};{63279;142343;-1772;-1452};{57279;142343;-1772;-1452}}	area_end
area_begin	name=[monastic_slow_1]	map_no={22;15}	type=swamp	move_bonus=-80	default_status=off		event_id=2215000	range={{69123;-97866;-1444;-1124};{75123;-97866;-1444;-1124};{75123;-91866;-1444;-1124};{69123;-91866;-1444;-1124}}	area_end
area_begin	name=[marshland_slow_1]	map_no={22;16}	type=swamp	move_bonus=-80	default_status=off		event_id=2216000	range={{66792;-64494;-2804;-2484};{72792;-64494;-2804;-2484};{72792;-58494;-2804;-2484};{66792;-58494;-2804;-2484}}	area_end
area_begin	name=[ivory_slow_1]	map_no={22;18}	type=swamp	move_bonus=-80	default_status=off		event_id=2218000	range={{69944;1184;-3060;-2740};{75944;1184;-3060;-2740};{75944;7184;-3060;-2740};{69944;7184;-3060;-2740}}	area_end
area_begin	name=[landdragon_slow_1]	map_no={22;20}	type=swamp	move_bonus=-80	default_status=off		event_id=2220000	range={{76167;87984;-2900;-2580};{82167;87984;-2900;-2580};{82167;93984;-2900;-2580};{76167;93984;-2900;-2580}}	area_end
area_begin	name=[aaru_slow_1]	map_no={22;23}	type=swamp	move_bonus=-80	default_status=off		event_id=2223000	range={{70198;182949;-2596;-2276};{76198;182949;-2596;-2276};{76198;188949;-2596;-2276};{70198;188949;-2596;-2276}}	area_end
area_begin	name=[archaic_slow_1]	map_no={23;13}	type=swamp	move_bonus=-80	default_status=off		event_id=2313000	range={{106524;-144236;-2972;-2652};{112524;-144236;-2972;-2652};{112524;-138236;-2972;-2652};{106524;-138236;-2972;-2652}}	area_end
area_begin	name=[demon_slow_1]	map_no={23;16}	type=swamp	move_bonus=-80	default_status=off		event_id=2316000	range={{97840;-58330;-660;-340};{103840;-58330;-660;-340};{103840;-52330;-660;-340};{97840;-52330;-660;-340}}	area_end
area_begin	name=[western_slow_1]	map_no={23;17}	type=swamp	move_bonus=-80	default_status=off		event_id=2317000	range={{108354;-18251;-1012;-692};{114354;-18251;-1012;-692};{114354;-12251;-1012;-692};{108354;-12251;-1012;-692}}	area_end
area_begin	name=[hunters_slow_1]	map_no={23;20}	type=swamp	move_bonus=-80	default_status=off		event_id=2320001	range={{122253;92017;-2156;-1836};{128253;92017;-2156;-1836};{128253;98017;-2156;-1836};{122253;98017;-2156;-1836}}	area_end
area_begin	name=[valley_slow_1]	map_no={23;21}	type=swamp	move_bonus=-80	default_status=off		event_id=2321000	range={{123082;120236;-2604;-2284};{129082;120236;-2604;-2284};{129082;126236;-2604;-2284};{123082;126236;-2604;-2284}}	area_end
area_begin	name=[whitesands_slow_1]	map_no={23;24}	type=swamp	move_bonus=-80	default_status=off		event_id=2324000	range={{115330;201882;-3348;-3028};{121330;201882;-3348;-3028};{121330;207882;-3348;-3028};{115330;207882;-3348;-3028}}	area_end
area_begin	name=[borderland_slow_1]	map_no={24;15}	type=swamp	move_bonus=-80	default_status=off		event_id=2415000	range={{156247;-73362;-2884;-2564};{162247;-73362;-2884;-2564};{162247;-67362;-2884;-2564};{156247;-67362;-2884;-2564}}	area_end
area_begin	name=[narsell_slow_1]	map_no={24;19}	type=swamp	move_bonus=-80	default_status=off		event_id=2419001	range={{152005;52247;-3276;-2956};{158005;52247;-3276;-2956};{158005;58247;-3276;-2956};{152005;58247;-3276;-2956}}	area_end
area_begin	name=[basin_slow_1]	map_no={25;19}	type=swamp	move_bonus=-80	default_status=off		event_id=2519000	range={{186931;36632;-3422;-3102};{192931;36632;-3422;-3102};{192931;42632;-3422;-3102};{186931;42632;-3422;-3102}}	area_end

area_begin	name=[ice_queen_castle]	map_no={23;14}	type=no_restart	default_status=on	restart_time=0	range={{114315;-124990;-4500;-2300};{102170;-120495;-4500;-2300};{98600;-125570;-4500;-2300};{101400;-132070;-4500;-2300};{114845;-130700;-4500;-2300}}	area_end
area_begin	name=[frintezza_room]	map_no={25;15}	type=no_restart	default_status=on	restart_time=0	range={{172000;-90000;-5200;-4900};{176000;-90000;-5200;-4900};{176000;-74000;-5200;-4900};{172000;-74000;-5200;-4900}}	area_end
//area_begin	name=[frintezza_room2_poison]	map_no={25;15}	type=poison	target=pc	skill_name=[s_area_poison9]	skill_prob=70	unit_tick=9	initial_delay=1	default_status=on	range={{174460;-82670;-5200;-5000};{174700;-82130;-5200;-5000};{174700;-81430;-5200;-5000};{174460;-80900;-5200;-5000};{173675;-80900;-5200;-5000};{173450;-81430;-5200;-5000};{173450;-82130;-5200;-5000};{173675;-82670;-5200;-5000}}		area_end
//area_begin	name=[frintezza_room2_a]	map_no={25;15}	type=poison	target=pc	skill_name=[s_area_a_speed_down]	skill_prob=70	unit_tick=9	initial_delay=1	default_status=on	range={{174460;-82670;-5200;-5000};{174700;-82130;-5200;-5000};{174700;-81430;-5200;-5000};{174460;-80900;-5200;-5000};{173675;-80900;-5200;-5000};{173450;-81430;-5200;-5000};{173450;-82130;-5200;-5000};{173675;-82670;-5200;-5000}}		area_end
//area_begin	name=[frintezza_room2_b]	map_no={25;15}	type=poison	target=pc	skill_name=[s_area_pa_down3]	skill_prob=70	unit_tick=9	initial_delay=1	default_status=on	range={{174460;-82670;-5200;-5000};{174700;-82130;-5200;-5000};{174700;-81430;-5200;-5000};{174460;-80900;-5200;-5000};{173675;-80900;-5200;-5000};{173450;-81430;-5200;-5000};{173450;-82130;-5200;-5000};{173675;-82670;-5200;-5000}}		area_end
area_begin	name=[frintezza_room2_poison]	map_no={25;15}	type=poison	target=pc	skill_name=[s_area_poison9]	skill_prob=70	unit_tick=9	initial_delay=1	default_status=on	range={{174700;-83230;-5200;-5000};{175530;-82400;-5200;-5000};{175530;-81150;-5200;-5000};{174700;-80350;-5200;-5000};{173480;-80350;-5200;-5000};{172600;-81150;-5200;-5000};{172600;-82400;-5200;-5000};{173480;-83230;-5200;-5000}}		area_end
area_begin	name=[frintezza_room2_a]	map_no={25;15}	type=poison	target=pc	skill_name=[s_area_a_speed_down]	skill_prob=70	unit_tick=9	initial_delay=1	default_status=on	range={{174700;-83230;-5200;-5000};{175530;-82400;-5200;-5000};{175530;-81150;-5200;-5000};{174700;-80350;-5200;-5000};{173480;-80350;-5200;-5000};{172600;-81150;-5200;-5000};{172600;-82400;-5200;-5000};{173480;-83230;-5200;-5000}}		area_end
area_begin	name=[frintezza_room2_b]	map_no={25;15}	type=poison	target=pc	skill_name=[s_area_pa_down3]	skill_prob=70	unit_tick=9	initial_delay=1	default_status=on	range={{174700;-83230;-5200;-5000};{175530;-82400;-5200;-5000};{175530;-81150;-5200;-5000};{174700;-80350;-5200;-5000};{173480;-80350;-5200;-5000};{172600;-81150;-5200;-5000};{172600;-82400;-5200;-5000};{173480;-83230;-5200;-5000}}		area_end
